Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Breast_GSE22820,31,74,37,15,48,34,49,35,23,31,23,25,21,47,8,47,39,6,38,42,39,46,57,48,56,44,74,97,92,16
Breast_GSE59246,19,9,20,30,9,50,19,7,5,43,62,39,65,65,131,17,9,243,106,15,5,56,18,3,27,19,48,49,34,7
Breast_GSE70947,2,26,9,4,3,21,8,5,17,7,6,38,5,4,25,30,3,4,3,3,4,232,5,1,452,8,3,3,5,7
breastCancer-full,9,40,282,26,14,203,8,6,42,47,1,11,30,35,34,75,48,3,18,12,19,8,42,5,11,35,3,22,20,17
Prostate_GSE6919_U95Av2,9,49,20,60,19,10,46,6,78,11,45,28,34,8,21,64,40,6,40,18,52,6,14,10,50,12,23,38,25,83
Prostate_GSE6919_U95B,24,73,53,21,11,8,53,43,33,36,22,32,18,48,16,31,19,21,20,25,47,38,15,23,44,17,30,25,6,35
Prostate_GSE11682,48,3,8,17,36,21,21,32,4,21,9,21,13,9,10,42,26,31,17,41,34,24,11,19,22,13,30,32,40,56
prostate_tumorVSNormal-full,47,68,10,7,37,9,9,53,22,58,15,6,13,34,29,20,64,8,33,34,19,5,40,3,7,54,39,42,45,26
Colorectal_GSE25070,2,7,2,1,4,4,3,1,5,3,4,3,2,4,6,1,4,3,4,5,4,1,2,3,2,4,1,4,2,1
Colorectal_GSE32323,2,2,3,2,2,4,2,1,2,2,1,2,2,1,2,2,4,1,4,2,1,2,3,2,1,2,2,4,2,3
Colorectal_GSE44076,2,2,3,2,2,2,2,2,2,2,3,2,4,1,3,2,2,2,2,3,2,2,2,2,1,6,2,2,2,5
Colorectal_GSE44861,3,3,2,3,4,2,3,3,2,2,4,4,3,2,4,4,3,3,1,4,2,5,1,2,2,1,3,4,4,4
Liver_GSE14520_U133A,3,1,2,2,2,1,2,2,3,2,4,2,1,3,3,2,2,2,2,2,3,5,2,3,2,2,1,3,2,4
Liver_GSE50579,3,1,2,5,3,1,2,2,3,3,5,3,3,2,3,3,2,1,4,3,5,3,2,4,3,4,5,1,2,2
Liver_GSE62232,5,2,2,1,1,2,3,1,1,2,5,3,2,1,2,2,1,1,1,1,1,2,2,9,1,2,2,2,2,2
Leukemia_GSE22529_U133A,3,1,1,4,1,2,4,4,1,4,1,2,3,2,4,2,5,2,1,1,6,4,2,1,58,2,1,2,2,5
Leukemia_GSE22529_U133B,1,3,1,3,4,4,5,5,2,5,1,3,3,3,3,3,21,2,1,1,4,3,3,3,4,1,2,3,3,5
Leukemia_GSE33615,2,3,1,2,4,5,5,2,2,1,2,5,1,3,4,4,2,4,2,3,2,2,3,3,4,3,2,5,1,4
Leukemia_GSE63270,1,3,2,5,2,2,2,3,2,2,3,4,35,2,3,3,2,2,2,2,3,3,20,1,2,2,2,3,6,3
ALL-AML-full,2,4,4,4,3,4,5,5,4,6,3,2,3,5,5,5,2,3,3,4,2,2,4,3,2,4,2,4,4,3
Breast_GSE22820,4,5,3,2,2,3,2,5,2,4,2,2,4,6,2,3,2,1,2,3,4,3,6,4,3,3,4,2,4,2
Breast_GSE59246,6,4,5,7,3,5,5,2,3,4,4,4,6,5,3,3,3,3,4,5,3,5,5,2,3,5,4,5,7,2
Breast_GSE70947,2,6,3,2,3,4,5,3,4,3,2,5,2,2,4,4,3,2,1,2,2,3,2,1,2,2,3,3,3,4
breastCancer-full,4,3,2,3,4,3,5,2,5,3,1,4,4,5,5,5,7,1,5,2,2,3,6,3,3,4,1,4,3,6
Prostate_GSE6919_U95Av2,3,6,2,7,4,2,5,5,2,2,4,2,7,4,3,3,3,2,3,3,6,4,2,3,8,4,5,3,5,3
Prostate_GSE6919_U95B,2,6,5,4,4,5,5,6,5,5,5,5,4,9,2,4,5,3,4,7,5,4,3,3,5,5,4,6,3,5
Prostate_GSE11682,3,1,2,2,3,5,3,2,1,2,2,5,3,2,1,1,2,4,4,3,6,4,2,2,3,1,2,6,3,3
prostate_tumorVSNormal-full,4,3,2,2,7,2,2,3,4,8,2,3,2,5,3,8,3,2,2,4,3,2,3,3,2,6,3,4,4,2
Colorectal_GSE25070,18,5,3,7,17,13,12,0,3,0,1,0,1,15,8,0,4,1,8,10,17,10,2,8,12,9,0,0,1,0
Colorectal_GSE32323,0,4,2,0,0,1,1,0,1,0,0,9,8,0,0,0,3,8,16,1,9,13,1,0,0,4,0,4,0,3
Colorectal_GSE44076,0,0,8,0,0,0,0,1,0,5,21,1,9,0,10,0,0,0,1,0,1,0,0,0,0,1,1,0,0,7
Colorectal_GSE44861,1,2,0,1,2,1,6,1,6,0,4,1,13,0,2,0,0,3,0,1,0,12,0,1,0,0,2,6,2,4
Liver_GSE14520_U133A,2,0,3,1,3,0,0,2,1,0,8,1,0,5,1,1,0,1,1,0,4,8,0,2,0,1,0,7,0,2
Liver_GSE50579,1,1,0,3,3,8,1,3,3,4,6,1,3,0,2,1,2,8,10,19,20,6,0,18,2,12,4,1,0,1
Liver_GSE62232,0,1,0,0,0,0,0,0,0,0,15,1,0,0,15,0,0,0,0,0,0,0,0,3,0,9,7,0,0,0
Leukemia_GSE22529_U133A,4,2,2,11,10,0,10,12,0,10,11,0,1,0,2,1,5,15,1,0,4,4,1,0,23,5,0,0,2,18
Leukemia_GSE22529_U133B,1,3,2,2,9,11,9,15,2,1,12,2,7,2,10,9,12,1,2,0,2,11,24,16,8,0,0,1,2,8
Leukemia_GSE33615,12,10,0,8,3,7,3,13,1,4,18,13,0,11,2,4,11,6,7,1,8,8,4,2,3,2,0,11,0,3
Leukemia_GSE63270,1,16,1,9,0,0,9,2,0,0,8,4,11,0,10,0,1,0,0,0,0,6,7,3,1,0,0,2,10,0
ALL-AML-full,0,0,13,10,2,3,5,8,9,9,4,1,17,9,8,17,2,3,3,5,1,2,4,0,11,4,2,14,4,10
Breast_GSE22820,4,6,11,3,1,7,11,9,2,8,2,1,3,14,0,3,2,1,11,13,9,14,17,5,19,5,7,0,5,0
Breast_GSE59246,3,1,6,8,0,6,2,1,0,1,0,1,3,5,1,6,1,0,0,1,1,9,0,0,10,3,17,12,6,0
Breast_GSE70947,0,4,0,0,0,1,0,0,1,1,0,14,0,1,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
breastCancer-full,0,10,1,1,3,0,0,0,12,0,0,0,1,6,0,2,10,1,0,2,4,0,7,1,1,0,1,0,1,3
Prostate_GSE6919_U95Av2,0,9,0,15,3,1,9,0,0,2,10,0,1,1,4,19,3,1,0,1,12,0,0,1,11,2,2,1,5,0
Prostate_GSE6919_U95B,8,0,9,2,1,0,2,1,0,12,4,4,1,9,1,0,1,5,0,1,16,7,2,0,2,2,3,0,1,2
Prostate_GSE11682,10,1,1,2,6,1,4,5,1,1,1,3,2,0,4,13,6,3,1,14,3,0,0,4,1,0,2,3,7,12
prostate_tumorVSNormal-full,11,17,2,0,1,0,1,1,4,18,2,1,1,5,1,2,6,1,0,5,4,1,0,0,0,5,9,12,11,9
Colorectal_GSE25070,41,18,10,20,43,34,36,1,10,3,5,3,4,40,26,1,13,4,19,30,48,24,6,21,31,25,1,4,4,1
Colorectal_GSE32323,2,11,10,2,2,7,5,1,4,2,1,21,19,1,2,2,13,21,40,5,22,34,5,2,1,12,2,14,2,11
Colorectal_GSE44076,2,2,21,2,2,2,2,4,2,12,52,3,29,1,30,2,2,2,3,3,3,2,2,2,1,8,4,2,2,21
Colorectal_GSE44861,5,10,2,5,9,5,20,6,17,2,13,6,34,2,11,4,3,14,1,7,2,34,1,4,2,1,7,17,9,14
Liver_GSE14520_U133A,7,1,9,4,9,1,2,6,5,2,21,4,1,15,5,4,2,4,4,2,12,20,2,8,2,4,1,18,2,8
Liver_GSE50579,5,3,2,10,10,18,4,8,9,12,18,4,11,2,7,5,5,18,28,47,50,18,2,44,8,35,12,3,2,3
Liver_GSE62232,5,4,2,1,1,2,3,1,1,2,38,6,2,1,42,2,1,1,1,1,1,2,2,14,1,25,18,2,2,2
Leukemia_GSE22529_U133A,10,6,5,30,25,2,25,39,1,29,26,2,5,2,11,4,16,35,3,1,13,14,4,1,130,15,1,2,8,51
Leukemia_GSE22529_U133B,3,12,5,7,28,29,26,41,5,8,28,8,22,8,24,26,55,3,5,1,8,30,60,38,26,1,2,6,7,22
Leukemia_GSE33615,31,27,1,23,12,21,12,34,4,9,50,32,1,29,8,13,25,18,15,5,22,21,11,7,10,8,2,33,1,12
Leukemia_GSE63270,3,40,4,27,2,2,23,6,2,2,19,13,59,2,26,3,4,2,2,2,3,14,39,9,4,2,2,7,29,3
ALL-AML-full,2,4,40,31,8,10,16,24,34,25,12,4,48,24,22,43,5,9,10,16,4,6,12,3,27,13,6,35,20,28
Breast_GSE22820,15,19,28,9,4,24,29,27,7,25,6,5,11,41,2,9,6,2,27,31,27,35,47,16,45,14,17,2,12,2
Breast_GSE59246,15,7,18,26,3,19,8,3,3,6,4,6,12,16,5,17,6,3,4,9,5,23,5,2,27,13,38,34,26,2
Breast_GSE70947,2,14,3,2,3,6,5,3,6,6,2,35,2,4,11,16,3,2,1,2,2,3,2,1,2,5,3,3,3,4
breastCancer-full,4,26,3,5,12,3,5,2,39,3,1,4,7,19,5,8,39,3,5,8,11,3,24,5,7,4,3,4,5,15
Prostate_GSE6919_U95Av2,3,27,2,42,12,4,34,5,2,6,26,2,9,8,14,50,15,4,3,5,35,4,2,5,33,11,11,4,19,3
Prostate_GSE6919_U95B,21,6,25,8,8,5,13,8,5,32,11,17,8,28,4,4,8,19,4,9,41,21,9,3,9,11,11,6,6,11
Prostate_GSE11682,26,3,4,6,18,7,14,12,3,5,4,14,8,2,10,34,17,12,5,34,16,4,2,12,6,1,7,15,22,30
prostate_tumorVSNormal-full,28,44,6,2,11,2,5,5,13,54,6,5,5,21,6,13,15,4,2,12,12,4,3,3,2,18,24,27,35,21
