Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE63270,tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.0794),tensor(17.2132),tensor(8.6066),tensor(2.9802e-08),tensor(2.9802e-08),tensor(8.6066),tensor(2.9802e-08),tensor(2.9802e-08),tensor(8.6066),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.0794),tensor(2.9802e-08),tensor(8.6066),tensor(2.9802e-08),tensor(8.6066),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(8.6066),tensor(2.9802e-08),tensor(10.6860),tensor(27.8992),tensor(2.0794)
ALL-AML-full,tensor(17.2132),tensor(18.8767),tensor(2.9802e-08),tensor(25.8197),tensor(25.8197),tensor(25.8197),tensor(1.6636),tensor(2.9802e-08),tensor(2.9802e-08),tensor(19.2926),tensor(1.6636),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(25.8197),tensor(25.8197),tensor(2.9802e-08),tensor(2.9802e-08),tensor(17.2132),tensor(17.2132),tensor(2.9802e-08),tensor(2.9802e-08),tensor(25.8197),tensor(25.8197),tensor(1.6636),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(17.2132),tensor(2.9802e-08)
Breast_GSE22820,tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(51.6395),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(51.6395),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(51.6395),tensor(51.6395),tensor(0.6398),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08),tensor(51.6395),tensor(2.9802e-08),tensor(2.9802e-08),tensor(2.9802e-08)
Breast_GSE59246,tensor(11.9337),tensor(20.6558),tensor(1.6636),tensor(20.6558),tensor(10.3279),tensor(2.0794),tensor(8.6066),tensor(34.4263),tensor(10.6860),tensor(21.3720),tensor(17.2132),tensor(22.3193),tensor(10.3279),tensor(32.6472),tensor(11.9914),tensor(10.6860),tensor(29.9786),tensor(29.9786),tensor(17.2132),tensor(12.7655),tensor(27.4833),tensor(1.6636),tensor(10.3279),tensor(15.3186),tensor(2.9802e-08),tensor(27.8992),tensor(8.6066),tensor(34.4263),tensor(10.6860),tensor(17.2132)
Breast_GSE70947,tensor(23.2402),tensor(18.9972),tensor(15.3087),tensor(12.7292),tensor(15.3087),tensor(11.0656),tensor(11.5161),tensor(17.8073),tensor(24.6925),tensor(15.3483),tensor(9.5951),tensor(18.4427),tensor(15.3087),tensor(22.6857),tensor(19.5517),tensor(7.9316),tensor(21.8440),tensor(17.2132),tensor(17.2132),tensor(19.0368),tensor(15.8632),tensor(26.3743),tensor(11.0656),tensor(18.9972),tensor(39.1034),tensor(7.9316),tensor(20.6558),tensor(28.7293),tensor(13.7705),tensor(14.7541)
breastCancer-full,tensor(32.6472),tensor(1.6636),tensor(20.6558),tensor(42.9751),tensor(32.6472),tensor(1.6636),tensor(40.6646),tensor(33.0631),tensor(22.7352),tensor(20.6558),tensor(20.6558),tensor(46.3022),tensor(22.3193),tensor(10.3279),tensor(30.9837),tensor(41.3116),tensor(4.1589),tensor(30.9837),tensor(30.9837),tensor(14.4868),tensor(25.6464),tensor(23.9829),tensor(42.9751),tensor(32.6472),tensor(30.9837),tensor(13.6550),tensor(34.4263),tensor(20.6558),tensor(45.4705),tensor(45.4705)
Prostate_GSE6919_U95Av2,tensor(20.7779),tensor(36.8028),tensor(30.8946),tensor(32.2809),tensor(19.9857),tensor(54.4121),tensor(29.9786),tensor(27.2060),tensor(11.3792),tensor(21.3720),tensor(52.8277),tensor(34.4263),tensor(23.5175),tensor(14.7541),tensor(29.9786),tensor(25.8197),tensor(9.9929),tensor(39.9715),tensor(31.3649),tensor(54.4121),tensor(10.9831),tensor(30.5727),tensor(24.9038),tensor(45.6487),tensor(11.3792),tensor(25.8197),tensor(35.8126),tensor(35.8126),tensor(34.4263),tensor(18.5994)
Prostate_GSE6919_U95B,tensor(19.5897),tensor(44.2211),tensor(21.9662),tensor(34.4263),tensor(53.0258),tensor(37.1989),tensor(27.2060),tensor(17.2132),tensor(25.8197),tensor(29.9786),tensor(28.1962),tensor(17.2132),tensor(19.5897),tensor(27.0080),tensor(53.0258),tensor(37.1989),tensor(21.3720),tensor(44.4192),tensor(37.1989),tensor(35.8126),tensor(52.8277),tensor(45.4094),tensor(27.0080),tensor(28.1962),tensor(27.2060),tensor(19.9857),tensor(29.9786),tensor(27.2060),tensor(18.5994),tensor(27.2060)
Prostate_GSE11682,tensor(29.9786),tensor(51.6395),tensor(2.9802e-08),tensor(51.6395),tensor(2.9802e-08),tensor(8.3178),tensor(25.8197),tensor(51.6395),tensor(8.3178),tensor(25.8197),tensor(51.6395),tensor(2.9802e-08),tensor(51.6395),tensor(4.1589),tensor(2.9802e-08),tensor(55.7983),tensor(34.1375),tensor(25.8197),tensor(51.6395),tensor(34.1375),tensor(34.1375),tensor(2.9802e-08),tensor(4.1589),tensor(4.1589),tensor(55.7983),tensor(55.7983),tensor(25.8197),tensor(25.8197),tensor(51.6395),tensor(51.6395)
prostate_tumorVSNormal-full,tensor(18.2529),tensor(1.0397),tensor(1.0397),tensor(25.8197),tensor(25.8197),tensor(20.3323),tensor(24.8147),tensor(8.6066),tensor(1.1883),tensor(2.9802e-08),tensor(9.6463),tensor(8.6066),tensor(34.4263),tensor(17.2132),tensor(35.4660),tensor(8.6066),tensor(11.3676),tensor(17.2132),tensor(9.7948),tensor(28.1962),tensor(8.6066),tensor(1.0397),tensor(26.8595),tensor(25.8197),tensor(17.2132),tensor(17.2132),tensor(11.3676),tensor(9.7948),tensor(2.9802e-08),tensor(27.0080)
