Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE63270,12514.24108,12569.33615,12567.66793,12554.89284,12559.83716,12530.08229,12568.81088,12511.06035,12543.59763,12515.63013,12527.33226,12551.40882,12585.92393,12523.47491,12548.00372,12563.52226,12567.981,12540.66173,12527.68908,12560.75899,12532.94599,12567.32769,12568.45997,12556.29467,12506.08834,12548.63277,12555.31768,12551.51403,12579.65953,12514.29878
ALL-AML-full,12509.82109,12515.14348,12567.38159,12567.91927,12516.71543,12467.64247,12522.4728,12539.53907,12487.02099,12531.66642,12511.45193,12568.05921,12584.56732,12570.58274,12544.47014,12588.96264,12453.88237,12500.82962,12478.22922,12568.98791,12492.53576,12519.42874,12503.73154,12504.86984,12557.6783,12518.37465,12495.61841,12496.57938,12578.54195,12570.27612
Breast_GSE22820,12576.7082,12581.31986,12488.06419,12526.84474,12545.80733,12587.12091,12591.95556,12580.66096,12580.1056,12553.96895,12540.81797,12530.92863,12585.22492,12587.83753,12570.50873,12542.42615,12570.29606,12577.28048,12494.12098,12591.55348,12588.32784,12591.05658,12586.17595,12583.58789,12592.63208,12580.22485,12533.15466,12519.33497,12565.07939,12553.6733
Breast_GSE59246,12474.68312,12490.04162,12499.93353,12438.23151,12494.70036,12511.93411,12533.53074,12523.14757,12461.55519,12446.44006,12482.87544,12408.39754,12436.24775,12422.08092,12492.12558,12450.58837,12515.9048,12491.24904,12501.36216,12525.03129,12478.55671,12393.9008,12483.69678,12489.11949,12497.37371,12481.84804,12508.68438,12448.3115,12515.07039,12484.02407
Breast_GSE70947,12491.29027,12511.96475,12486.74567,12461.62571,12491.70028,12478.95955,12519.63818,12507.14581,12503.36987,12472.35255,12542.53475,12508.29589,12503.2131,12489.9825,12476.84482,12504.85311,12490.81959,12508.6724,12514.94047,12510.52733,12507.38558,12509.3374,12508.58613,12501.17757,12454.17108,12506.787,12509.16876,12498.49647,12506.08408,12513.51117
breastCancer-full,12510.12128,12483.74608,12455.58351,12473.14243,12458.57239,12466.85457,12501.35395,12475.63452,12497.63844,12477.65436,12509.72613,12383.39819,12435.897,12488.02853,12473.68354,12465.65567,12469.01692,12404.19184,12461.14183,12443.90663,12525.25722,12494.93367,12367.35857,12479.99694,12470.39164,12490.25971,12487.46168,12463.40587,12422.44088,12430.01477
Prostate_GSE6919_U95Av2,12415.34568,12440.17091,12468.56171,12395.38159,12458.14397,12435.29387,12442.85021,12472.78413,12487.53445,12458.77007,12459.14566,12489.65669,12463.78951,12475.45169,12432.29556,12494.4462,12458.81765,12477.46059,12440.60114,12460.93933,12475.31983,12445.68723,12436.5779,12409.48161,12462.10116,12472.21089,12434.77803,12479.09687,12449.87908,12480.94304
Prostate_GSE6919_U95B,12449.63094,12449.34332,12472.59643,12501.69078,12428.05025,12462.10233,12375.64646,12452.16564,12471.67622,12414.51958,12444.62234,12457.05504,12469.38121,12476.20165,12475.01523,12453.26134,12453.16005,12453.19635,12419.27031,12460.56948,12403.05483,12443.50229,12468.23005,12396.54603,12482.18202,12403.11594,12453.18272,12463.8427,12487.70597,12471.75626
Prostate_GSE11682,12419.65229,12341.11184,12297.41778,12557.88078,12416.29228,12509.02056,12534.21867,12590.0566,12320.87757,12420.35815,12447.907,12470.02711,12381.41448,12544.50822,12464.54571,12276.40157,12530.39929,12373.48645,12470.90441,12416.19625,12471.97258,12524.01957,12506.62998,12487.12834,12397.9313,12447.9434,12533.66196,12487.3858,12392.37197,12412.90856
prostate_tumorVSNormal-full,12458.56327,12520.07666,12477.47853,12476.00721,12495.87655,12447.1138,12447.69106,12444.78407,12459.48927,12555.81607,12458.3241,12445.41989,12474.13037,12466.79494,12472.1066,12480.14077,12460.92604,12461.33542,12469.85116,12421.52192,12410.41378,12450.51763,12467.82908,12460.13057,12443.83895,12501.20553,12447.88153,12530.84639,12502.15058,12464.78884
