Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE63270,43995.97526,44055.31295,44051.87761,44035.56652,44057.51962,44013.49633,44052.88376,43992.97428,44028.31067,44010.78092,44030.53799,44032.8401,44070.85834,43986.30081,44030.92951,44048.51849,44062.71828,44037.91763,44007.89215,44032.42595,44006.73882,44052.08174,44054.93364,44011.74465,44004.52228,44036.43311,44048.57852,44038.17655,44068.65671,44000.51774
ALL-AML-full,43984.06371,44009.23741,44056.63198,44055.17417,43992.14584,43947.54989,44009.84422,44022.03743,43969.64976,44021.71071,43996.00626,44056.60346,44075.43055,44055.53066,44036.32951,44072.81047,43934.45825,43991.63133,43962.1516,44047.49031,43974.74628,44009.16466,43987.85727,43988.97667,44042.56511,44014.20388,43979.91484,43993.37171,44062.90609,44055.23437
Breast_GSE22820,44061.70039,44070.70891,44033.8241,43921.1711,44048.57612,44074.197,44076.93509,44065.18913,44065.52287,44045.25809,44026.06455,44015.48296,44070.11333,44069.74961,44055.33412,44050.72545,44058.34649,44062.76958,44074.8809,44076.55783,44073.27533,44074.80348,44071.18401,44069.93167,44065.03498,44067.29344,43932.82921,43999.94203,44043.48812,44022.79788
Breast_GSE59246,43958.82899,43981.31768,43997.84544,43950.33283,43998.98018,43996.76236,44018.50677,44017.23098,43939.09012,43922.02248,43978.16507,43887.02785,43776.49332,43894.75603,43976.54149,43951.86317,44001.16238,43978.49167,43990.48602,43961.50701,43957.78988,43869.96162,43964.68412,43938.90228,43993.6627,43953.38542,43992.38128,43932.18622,44004.10874,43971.12012
Breast_GSE70947,43983.27431,43995.24408,43969.72333,43952.44432,43966.37466,43963.73853,44010.42058,43991.98209,43982.13131,43961.87212,44027.53541,43990.03775,44000.7582,43977.93101,43961.23307,43987.60313,43973.7398,44000.56904,43987.26215,43992.63652,43990.55021,43988.56547,44006.33964,43990.05904,43936.69219,43991.00324,44000.15425,43983.47617,43990.39187,44000.12667
breastCancer-full,43999.05748,43933.13487,43871.12771,43957.12893,43932.06967,43951.13755,43926.17606,43981.68398,43968.41511,43969.73293,43941.47404,43883.37209,43916.04437,43988.92136,43978.29522,43914.22435,43951.84946,43943.57133,43945.76813,43920.67646,44020.12836,43984.92836,43869.61313,43937.25868,43972.38403,43940.57553,43935.36617,43933.69607,43922.94876,43910.04378
Prostate_GSE6919_U95Av2,43880.302,43905.54525,43962.44126,43870.70109,43981.45114,43917.54331,43926.41792,43951.67559,43960.86977,43954.05804,43943.97062,43957.61588,43947.53185,43952.29315,43918.99206,43944.64289,43957.95225,43957.78883,43876.39624,43945.1959,43985.32621,43915.81162,43921.82152,43895.84212,43951.18118,43960.41171,43920.19507,43938.46081,43923.52969,43968.60637
Prostate_GSE6919_U95B,43921.96037,43914.45194,43968.52404,43986.80689,43908.57642,43938.99332,43815.28426,43924.53786,43909.06068,43820.30325,43928.35198,43940.20589,43953.84851,43958.11309,43943.23111,43931.43164,43933.56281,43948.37323,43874.26755,43943.65265,43886.45377,43934.95035,43949.61039,43881.50864,43965.0322,43880.02822,43919.42601,43944.24418,43979.71209,43956.43597
Prostate_GSE11682,43885.82981,43853.96282,43586.57953,44040.57793,43898.40387,43994.76396,43988.17475,43882.13606,43733.94417,43925.88476,43925.86282,43916.33146,43924.97058,44049.44373,43958.09913,43758.52242,44055.64221,43691.50937,43907.39384,43908.21156,43956.01865,44055.57872,43975.48386,43976.03223,43870.90663,44007.44693,43608.83306,43954.52378,43875.05813,43833.5653
prostate_tumorVSNormal-full,43942.86538,44005.0578,43956.12589,43961.00608,43969.29374,43905.63823,43936.02496,43928.37796,43932.8115,44040.81085,43942.09246,43939.86669,43962.45138,43941.65532,43958.14412,43968.76398,43945.97452,43944.72168,43967.79401,43903.94504,43886.91623,43918.15528,43952.13137,43852.23994,43956.60637,43990.51663,43931.35813,44013.59266,43988.86971,43920.71231
