Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Leukemia_GSE63270,12510.97526,12570.31295,12566.87761,12550.56652,12572.51962,12528.49633,12567.88376,12507.97428,12543.31067,12525.78092,12545.53799,12547.8401,12585.85834,12501.30081,12545.92951,12563.51849,12577.71828,12552.91763,12522.89215,12547.42595,12521.73882,12567.08174,12569.93364,12526.74465,12519.52228,12551.43311,12563.57852,12553.17655,12583.65671,12515.51774
ALL-AML-full,12499.06371,12524.23741,12571.63198,12570.17417,12507.14584,12462.54989,12524.84422,12537.03743,12484.64976,12536.71071,12511.00626,12571.60346,12590.43055,12570.53066,12551.32951,12587.81047,12449.45825,12506.63133,12477.1516,12562.49031,12489.74628,12524.16466,12502.85727,12503.97667,12557.56511,12529.20388,12494.91484,12508.37171,12577.90609,12570.23437
Breast_GSE22820,12576.70039,12585.70891,12548.8241,12436.1711,12563.57612,12589.197,12591.93509,12580.18913,12580.52287,12560.25809,12541.06455,12530.48296,12585.11333,12584.74961,12570.33412,12565.72545,12573.34649,12577.76958,12589.8809,12591.55783,12588.27533,12589.80348,12586.18401,12584.93167,12580.03498,12582.29344,12447.82921,12514.94203,12558.48812,12537.79788
Breast_GSE59246,12473.82899,12496.31768,12512.84544,12465.33283,12513.98018,12511.76236,12533.50677,12532.23098,12454.09012,12437.02248,12493.16507,12402.02785,12291.49332,12409.75603,12491.54149,12466.86317,12516.16238,12493.49167,12505.48602,12476.50701,12472.78988,12384.96162,12479.68412,12453.90228,12508.6627,12468.38542,12507.38128,12447.18622,12519.10874,12486.12012
Breast_GSE70947,12498.27431,12510.24408,12484.72333,12467.44432,12481.37466,12478.73853,12525.42058,12506.98209,12497.13131,12476.87212,12542.53541,12505.03775,12515.7582,12492.93101,12476.23307,12502.60313,12488.7398,12515.56904,12502.26215,12507.63652,12505.55021,12503.56547,12521.33964,12505.05904,12451.69219,12506.00324,12515.15425,12498.47617,12505.39187,12515.12667
breastCancer-full,12514.05748,12448.13487,12386.12771,12472.12893,12447.06967,12466.13755,12441.17606,12496.68398,12483.41511,12484.73293,12456.47404,12398.37209,12431.04437,12503.92136,12493.29522,12429.22435,12466.84946,12458.57133,12460.76813,12435.67646,12535.12836,12499.92836,12384.61313,12452.25868,12487.38403,12455.57553,12450.36617,12448.69607,12437.94876,12425.04378
Prostate_GSE6919_U95Av2,12395.302,12420.54525,12477.44126,12385.70109,12496.45114,12432.54331,12441.41792,12466.67559,12475.86977,12469.05804,12458.97062,12472.61588,12462.53185,12467.29315,12433.99206,12459.64289,12472.95225,12472.78883,12391.39624,12460.1959,12500.32621,12430.81162,12436.82152,12410.84212,12466.18118,12475.41171,12435.19507,12453.46081,12438.52969,12483.60637
Prostate_GSE6919_U95B,12436.96037,12429.45194,12483.52404,12501.80689,12423.57642,12453.99332,12330.28426,12439.53786,12424.06068,12335.30325,12443.35198,12455.20589,12468.84851,12473.11309,12458.23111,12446.43164,12448.56281,12463.37323,12389.26755,12458.65265,12401.45377,12449.95035,12464.61039,12396.50864,12480.0322,12395.02822,12434.42601,12459.24418,12494.71209,12471.43597
Prostate_GSE11682,12400.82981,12368.96282,12101.57953,12555.57793,12413.40387,12509.76396,12503.17475,12397.13606,12248.94417,12440.88476,12440.86282,12431.33146,12439.97058,12564.44373,12473.09913,12273.52242,12570.64221,12206.50937,12422.39384,12423.21156,12471.01865,12570.57872,12490.48386,12491.03223,12385.90663,12522.44693,12123.83306,12469.52378,12390.05813,12348.5653
prostate_tumorVSNormal-full,12457.86538,12520.0578,12471.12589,12476.00608,12484.29374,12420.63823,12451.02496,12443.37796,12447.8115,12555.81085,12457.09246,12454.86669,12477.45138,12456.65532,12473.14412,12483.76398,12460.97452,12459.72168,12482.79401,12418.94504,12401.91623,12433.15528,12467.13137,12367.23994,12471.60637,12505.51663,12446.35813,12528.59266,12503.86971,12435.71231
